participant,AugendGroup,block,Augend,Addend,Response,True,accuracy,rt,profil
31,2,1,D,3,G,t,1,1899.76240001852,b
31,2,1,G,4,K,t,1,6264.27049998893,b
31,2,1,G,5,M,t+-1,1,2087.26649999153,b
31,2,2,J,2,M,t+-1,0,1599.41840003012,b
31,2,2,G,3,K,t+-1,0,3120.40439998964,b
31,2,2,G,5,M,t+-1,1,6900.38690000074,b
31,2,2,D,3,G,t,1,1145.87539999047,b
31,2,2,J,5,P,t+-1,1,2364.22490002587,b
31,2,2,G,2,I,t,1,1158.43440004392,b
31,2,2,J,4,N,t,1,1471.78379999241,b
31,2,2,J,3,M,t,1,2181.05310003739,b
31,2,2,G,4,K,t,1,3479.15420000209,b
31,2,2,D,5,J,t+-1,0,2276.9038999686,b
31,2,2,D,2,F,t,1,3178.73009998584,b
31,2,2,D,4,I,t+-1,1,4020.06750000874,b
31,2,2,D,3,H,t+-1,1,2667.89510002127,b
31,2,2,J,2,L,t,1,3130.1056999946,b
31,2,2,J,4,O,t+-1,1,1757.90379999671,b
31,2,2,J,3,N,t+-1,1,3495.64500001725,b
31,2,2,G,5,L,t,1,5765.01720002852,b
31,2,2,J,5,O,t,1,1895.73580003344,b
31,2,2,D,5,I,t,1,2091.56839997741,b
31,2,2,D,2,G,t+-1,1,1712.31689996785,b
31,2,2,G,4,L,t+-1,1,5676.79050000152,b
31,2,2,D,4,H,t,0,6338.9672000194,b
31,2,2,G,3,J,t,1,2919.84190000221,b
31,2,2,G,2,J,t+-1,1,4907.27419999894,b
31,2,2,J,5,P,t+-1,1,2255.95239998074,b
31,2,2,J,2,M,t+-1,1,2342.49990002718,b
31,2,2,D,3,G,t,1,1569.03579999926,b
31,2,2,J,3,M,t,1,2122.32120003318,b
31,2,2,G,3,K,t+-1,1,2326.10799995018,b
31,2,2,D,4,I,t+-1,1,5337.58450002642,b
31,2,2,G,5,M,t+-1,0,5093.15689996583,b
31,2,2,G,2,I,t,1,1722.59349998785,b
31,2,2,D,5,J,t+-1,1,3494.15159999626,b
31,2,2,J,4,N,t,1,4090.68999998272,b
31,2,2,G,4,K,t,1,2704.52049997402,b
31,2,2,D,2,F,t,1,1069.15809999919,b
31,2,2,D,4,H,t,1,3753.61980003072,b
31,2,2,G,4,L,t+-1,1,3068.89190000948,b
31,2,2,G,2,J,t+-1,1,1690.63229998574,b
31,2,2,J,5,O,t,1,1646.86599996639,b
31,2,2,D,3,H,t+-1,1,1941.6474000318,b
31,2,2,D,2,G,t+-1,1,1743.83679998573,b
31,2,2,G,3,J,t,1,1570.88429998839,b
31,2,2,J,2,L,t,1,2340.42620001128,b
31,2,2,J,3,N,t+-1,1,1479.16659998009,b
31,2,2,J,4,O,t+-1,1,1036.47479997017,b
31,2,2,D,5,I,t,1,2067.09189998219,b
31,2,2,G,5,L,t,1,2192.42600002326,b
31,2,2,D,3,H,t+-1,1,1376.78809999488,b
31,2,2,G,3,J,t,1,4650.17779998016,b
31,2,2,J,4,O,t+-1,1,1169.09999999916,b
31,2,2,J,3,N,t+-1,1,2242.5170999486,b
31,2,2,D,2,G,t+-1,1,1128.49709996954,b
31,2,2,G,2,J,t+-1,1,1372.07520002266,b
31,2,2,J,2,L,t,1,1813.54509998346,b
31,2,2,D,4,H,t,1,3237.06020001555,b
31,2,2,D,5,I,t,1,1075.9292000439,b
31,2,2,G,5,L,t,1,1193.61429999117,b
31,2,2,J,5,O,t,1,1241.96919996757,b
31,2,2,G,4,L,t+-1,0,4575.90190001065,b
31,2,2,J,5,P,t+-1,1,1306.80620000931,b
31,2,2,J,3,M,t,1,2350.82790005254,b
31,2,2,G,4,K,t,1,4760.52479998907,b
31,2,2,J,2,M,t+-1,1,1515.79479995417,b
31,2,2,G,5,M,t+-1,0,6655.76630004216,b
31,2,2,J,4,N,t,1,1918.95379999187,b
31,2,2,D,2,F,t,1,1737.93790000491,b
31,2,2,D,4,I,t+-1,1,3996.95080000674,b
31,2,2,D,3,G,t,1,1981.93589999573,b
31,2,2,G,2,I,t,1,975.542600033805,b
31,2,2,D,5,J,t+-1,0,2624.67809999362,b
31,2,2,G,3,K,t+-1,1,4088.18459999748,b
31,2,3,J,5,P,t+-1,1,2342.57510001771,b
31,2,3,J,4,N,t,1,1345.98519996507,b
31,2,3,J,2,M,t+-1,1,1356.38260003179,b
31,2,3,D,4,I,t+-1,0,1982.25240001921,b
31,2,3,D,2,F,t,1,1575.13969996944,b
31,2,3,G,2,I,t,1,1136.79409999168,b
31,2,3,G,4,K,t,1,3683.78850002773,b
31,2,3,J,3,M,t,1,1328.20729998639,b
31,2,3,D,3,G,t,1,1771.78709994769,b
31,2,3,G,3,K,t+-1,1,2117.5980999833,b
31,2,3,G,5,M,t+-1,0,2064.61599998875,b
31,2,3,D,5,J,t+-1,1,4750.94549998175,b
31,2,3,D,5,I,t,1,1161.61319997627,b
31,2,3,G,2,J,t+-1,1,1483.02879999392,b
31,2,3,J,5,O,t,1,1280.15990002314,b
31,2,3,G,5,L,t,1,2621.86030001612,b
31,2,3,J,3,N,t+-1,1,1853.22420002194,b
31,2,3,J,2,L,t,1,1379.28160000593,b
31,2,3,D,2,G,t+-1,1,1916.56559996773,b
31,2,3,D,3,H,t+-1,1,1639.64459998533,b
31,2,3,G,4,L,t+-1,1,4078.6779000191,b
31,2,3,D,4,H,t,1,4709.01829999639,b
31,2,3,G,3,J,t,1,2417.407299974,b
31,2,3,J,4,O,t+-1,1,1192.84120004159,b
31,2,3,J,4,O,t+-1,1,1657.85990003496,b
31,2,3,D,2,G,t+-1,1,1943.83610005025,b
31,2,3,J,5,O,t,1,777.656999998726,b
31,2,3,G,2,J,t+-1,1,1290.75040004682,b
31,2,3,D,5,I,t,1,2047.67070000526,b
31,2,3,J,3,N,t+-1,1,2261.80099998601,b
31,2,3,D,4,H,t,0,1852.32960002031,b
31,2,3,D,3,H,t+-1,0,1602.85109997494,b
31,2,3,G,5,L,t,1,2730.54770001909,b
31,2,3,J,2,L,t,1,2333.78260000609,b
31,2,3,G,3,J,t,1,3017.03069999348,b
31,2,3,G,4,L,t+-1,1,2097.32339996845,b
31,2,3,J,3,M,t,1,4397.62830000836,b
31,2,3,G,4,K,t,1,5062.3264000169,b
31,2,3,D,3,G,t,1,1085.55619994877,b
31,2,3,D,5,J,t+-1,1,1481.87820002204,b
31,2,3,G,2,I,t,1,1351.0153000243,b
31,2,3,J,5,P,t+-1,1,1121.01409997558,b
31,2,3,J,2,M,t+-1,1,1268.52570002666,b
31,2,3,J,4,N,t,1,2065.21069997689,b
31,2,3,G,5,M,t+-1,1,1471.96639998583,b
31,2,3,D,4,I,t+-1,1,3909.23869999824,b
31,2,3,G,3,K,t+-1,1,2177.94020002475,b
31,2,3,D,2,F,t,1,1058.50029998692,b
31,2,3,J,3,M,t,1,2208.31419999013,b
31,2,3,J,5,P,t+-1,1,936.545700009447,b
31,2,3,D,4,I,t+-1,1,2867.64680000488,b
31,2,3,D,2,F,t,1,905.294199998025,b
31,2,3,G,3,K,t+-1,1,1436.66230002418,b
31,2,3,G,2,I,t,1,1011.62589999149,b
31,2,3,D,5,J,t+-1,1,2563.09970002621,b
31,2,3,D,3,G,t,1,1229.07820000546,b
31,2,3,J,4,N,t,1,1204.35429998906,b
31,2,3,G,4,K,t,1,6019.61639994988,b
31,2,3,J,2,M,t+-1,1,2092.60439994978,b
31,2,3,G,5,M,t+-1,1,1209.56410001963,b
31,2,3,D,2,G,t+-1,1,1800.90059997747,b
31,2,3,J,5,O,t,1,2296.8776000198,b
31,2,3,D,4,H,t,1,4102.35730005661,b
31,2,3,J,4,O,t+-1,1,1218.92149996711,b
31,2,3,D,3,H,t+-1,1,1161.51830001036,b
31,2,3,J,2,L,t,1,1220.00009997282,b
31,2,3,G,2,J,t+-1,1,2922.69249999663,b
31,2,3,D,5,I,t,1,2166.36850003852,b
31,2,3,G,5,L,t,1,1504.48430003598,b
31,2,3,G,4,L,t+-1,1,1420.02850002609,b
31,2,3,J,3,N,t+-1,1,2194.65949997539,b
31,2,3,G,3,J,t,1,1771.84240001952,b
32,2,0,D,3,H,t+-1,1,3288.24320004787,nb
32,2,0,G,4,L,t+-1,1,3093.66679994855,nb
32,2,0,J,3,N,t+-1,0,2570.53080003243,nb
32,2,0,D,5,I,t,1,5324.43939999212,nb
32,2,0,D,2,G,t+-1,1,3808.64870001096,nb
32,2,0,G,5,L,t,1,3681.53589998838,nb
32,2,0,D,4,H,t,1,3519.64499999303,nb
32,2,0,G,3,J,t,1,2547.23210004158,nb
32,2,0,J,5,O,t,1,3358.79840003327,nb
32,2,0,J,2,L,t,0,3688.35309997667,nb
32,2,0,J,4,O,t+-1,1,4262.61999993585,nb
32,2,0,G,2,J,t+-1,1,4045.22430000361,nb
32,2,0,G,2,I,t,1,3372.81259999145,nb
32,2,0,D,2,F,t,1,4302.42149997503,nb
32,2,0,G,3,K,t+-1,1,3075.21889999043,nb
32,2,0,G,4,K,t,1,4120.60899997596,nb
32,2,0,D,5,J,t+-1,1,3652.63230004348,nb
32,2,0,J,2,M,t+-1,1,4491.56230001245,nb
32,2,0,J,3,M,t,1,1688.7851000065,nb
32,2,0,J,4,N,t,1,2086.05150005315,nb
32,2,0,G,5,M,t+-1,0,8306.45020003431,nb
32,2,0,J,5,P,t+-1,0,4768.65220000036,nb
32,2,0,D,4,I,t+-1,1,3066.26160000451,nb
32,2,0,D,3,G,t,1,4568.8960000407,nb
32,2,0,G,4,L,t+-1,1,2643.02600000519,nb
32,2,0,D,5,I,t,1,2898.07280001696,nb
32,2,0,G,3,J,t,1,4750.90380001348,nb
32,2,0,J,2,L,t,1,4857.31620003935,nb
32,2,0,D,2,G,t+-1,1,1584.53880005982,nb
32,2,0,D,3,H,t+-1,0,2113.69449994527,nb
32,2,0,G,2,J,t+-1,0,2325.02980006393,nb
32,2,0,J,4,O,t+-1,1,6449.36789991334,nb
32,2,0,G,5,L,t,1,3960.42869996745,nb
32,2,0,J,3,N,t+-1,1,4658.63710001577,nb
32,2,0,J,5,O,t,1,2138.48339999095,nb
32,2,0,D,4,H,t,1,2452.72539998405,nb
32,2,0,J,5,P,t+-1,1,6026.7364999745,nb
32,2,0,G,5,M,t+-1,0,4748.40529996436,nb
32,2,0,J,2,M,t+-1,0,2879.79050003924,nb
32,2,0,J,4,N,t,1,3404.92830006406,nb
32,2,0,G,4,K,t,1,4214.04089999851,nb
32,2,0,D,2,F,t,1,1406.29730001092,nb
32,2,0,G,3,K,t+-1,1,3429.94589998853,nb
32,2,0,J,3,M,t,1,2006.34469999932,nb
32,2,0,D,3,G,t,1,1758.2693999866,nb
32,2,0,G,2,I,t,1,3567.7136000013,nb
32,2,0,D,4,I,t+-1,1,2561.94849999156,nb
32,2,0,D,5,J,t+-1,1,5267.69020000938,nb
32,2,0,D,3,G,t,1,1490.40110001806,nb
32,2,0,J,3,M,t,1,2318.97349993233,nb
32,2,0,G,5,M,t+-1,0,3474.93539995048,nb
32,2,0,G,2,I,t,1,3200.31530002598,nb
32,2,0,J,5,P,t+-1,1,3297.14340006467,nb
32,2,0,J,4,N,t,1,2934.644700028,nb
32,2,0,D,5,J,t+-1,1,3185.3390999604,nb
32,2,0,D,4,I,t+-1,1,2770.02629998606,nb
32,2,0,G,4,K,t,1,2636.27699995413,nb
32,2,0,J,2,M,t+-1,1,2218.46749994438,nb
32,2,0,G,3,K,t+-1,1,2242.24180006422,nb
32,2,0,D,2,F,t,1,1641.43000007607,nb
32,2,0,D,3,H,t+-1,1,2759.43670002744,nb
32,2,0,D,4,H,t,1,2121.61879998166,nb
32,2,0,G,4,L,t+-1,1,3277.77449996211,nb
32,2,0,G,2,J,t+-1,1,1931.3985001063,nb
32,2,0,G,5,L,t,1,3598.19420007989,nb
32,2,0,D,5,I,t,1,3056.3149000518,nb
32,2,0,D,2,G,t+-1,1,1510.3906999575,nb
32,2,0,J,4,O,t+-1,1,3666.32499999832,nb
32,2,0,J,3,N,t+-1,1,3584.64719995391,nb
32,2,0,J,2,L,t,1,2953.60859995708,nb
32,2,0,J,5,O,t,1,2675.25670002215,nb
32,2,0,G,3,J,t,1,2753.0728999991,nb
32,2,1,G,5,M,t+-1,0,4996.76280003041,nb
32,2,1,G,4,K,t,0,5438.00209998153,nb
32,2,1,D,3,G,t,1,2373.58479993418,nb
32,2,1,D,2,F,t,1,1255.36870001815,nb
32,2,1,G,2,I,t,1,2284.99580000062,nb
32,2,1,J,4,N,t,1,3561.52380001731,nb
32,2,1,G,3,K,t+-1,1,3108.72830008157,nb
32,2,1,D,4,I,t+-1,0,1992.36740008928,nb
32,2,1,D,5,J,t+-1,1,4249.73040004261,nb
32,2,1,J,2,M,t+-1,1,3207.97909994144,nb
32,2,1,J,3,M,t,1,3488.35980007425,nb
32,2,1,J,5,P,t+-1,1,3126.42769992817,nb
32,2,1,D,4,H,t,1,2153.79789995495,nb
32,2,1,G,4,L,t+-1,1,4171.90279997885,nb
32,2,1,G,2,J,t+-1,1,2285.77449999284,nb
32,2,1,D,3,H,t+-1,1,1627.09299998824,nb
32,2,1,G,5,L,t,1,2986.4319000626,nb
32,2,1,J,2,L,t,1,2707.60760002304,nb
32,2,1,J,3,N,t+-1,1,2967.40250010043,nb
32,2,1,D,5,I,t,1,3169.12650002632,nb
32,2,1,J,5,O,t,1,2138.52230005432,nb
32,2,1,D,2,G,t+-1,1,1597.17620001175,nb
32,2,1,J,4,O,t+-1,1,2693.87459999416,nb
32,2,1,G,3,J,t,1,3403.41869997792,nb
32,2,1,G,4,K,t,0,2083.27399997506,nb
32,2,1,J,3,M,t,1,3496.63800001144,nb
32,2,1,J,5,P,t+-1,0,4469.72269995604,nb
32,2,1,G,5,M,t+-1,1,3435.85070001427,nb
32,2,1,J,4,N,t,1,3803.25960007031,nb
32,2,1,J,2,M,t+-1,1,2731.67870007455,nb
32,2,1,D,4,I,t+-1,1,2415.81009991933,nb
32,2,1,G,2,I,t,1,3391.95209997706,nb
32,2,1,G,3,K,t+-1,1,2056.50289996993,nb
32,2,1,D,3,G,t,1,1599.40279996954,nb
32,2,1,D,2,F,t,1,1439.5578999538,nb
32,2,1,D,5,J,t+-1,1,4445.86959993467,nb
32,2,1,G,5,L,t,1,3332.9980999697,nb
32,2,1,D,5,I,t,1,3760.69970009849,nb
32,2,1,G,2,J,t+-1,1,2875.74090005364,nb
32,2,1,D,3,H,t+-1,1,1825.02259989269,nb
32,2,1,D,4,H,t,1,1936.64480000734,nb
32,2,1,J,4,O,t+-1,1,1859.44629996084,nb
32,2,1,D,2,G,t+-1,1,1601.02179995738,nb
32,2,1,G,4,L,t+-1,1,3417.46409994084,nb
32,2,1,J,3,N,t+-1,1,2385.0611000089,nb
32,2,1,G,3,J,t,1,2129.57600003574,nb
32,2,1,J,2,L,t,1,2172.75289993268,nb
32,2,1,J,5,O,t,1,1174.73540001083,nb
32,2,1,G,4,L,t+-1,1,3503.40769998729,nb
32,2,1,D,4,H,t,1,3196.06560003012,nb
32,2,1,D,5,I,t,1,3949.56149999052,nb
32,2,1,D,2,G,t+-1,1,1520.11979999952,nb
32,2,1,J,2,L,t,1,3483.23100002017,nb
32,2,1,J,3,N,t+-1,1,1824.62450000458,nb
32,2,1,J,5,O,t,1,1208.33459997084,nb
32,2,1,G,3,J,t,1,2495.25839998387,nb
32,2,1,D,3,H,t+-1,1,1884.39470005687,nb
32,2,1,G,5,L,t,1,6097.27499994915,nb
32,2,1,G,2,J,t+-1,1,2135.35370002501,nb
32,2,1,J,4,O,t+-1,1,1770.35669994075,nb
32,2,1,J,3,M,t,1,3235.00710004009,nb
32,2,1,D,4,I,t+-1,1,2978.37810008787,nb
32,2,1,G,4,K,t,1,2852.64940001071,nb
32,2,1,G,3,K,t+-1,1,1627.03019997571,nb
32,2,1,G,5,M,t+-1,1,1857.81900002621,nb
32,2,1,J,4,N,t,0,2751.36430002749,nb
32,2,1,G,2,I,t,1,2090.06640000735,nb
32,2,1,J,5,P,t+-1,1,2878.98460007273,nb
32,2,1,J,2,M,t+-1,1,5188.11769993044,nb
32,2,1,D,3,G,t,1,2110.42669997551,nb
32,2,1,D,2,F,t,1,1186.00409990177,nb
32,2,1,D,5,J,t+-1,1,2451.26390003134,nb
32,2,2,J,2,L,t,1,6649.15429998655,nb
32,2,2,D,2,G,t+-1,1,2945.07869996596,nb
32,2,2,J,4,O,t+-1,1,1588.02040002774,nb
32,2,2,J,5,O,t,1,1204.23969998956,nb
32,2,2,G,5,L,t,1,4412.54960000515,nb
32,2,2,D,3,H,t+-1,1,2164.92060001474,nb
32,2,2,D,5,I,t,1,2847.00629999861,nb
32,2,2,J,3,N,t+-1,1,5926.11170001328,nb
32,2,2,G,2,J,t+-1,1,2258.48730001599,nb
32,2,2,G,3,J,t,1,2608.85880002752,nb
32,2,2,D,4,H,t,1,2025.72090004105,nb
32,2,2,G,4,L,t+-1,1,2944.77359997109,nb
32,2,2,G,2,I,t,1,2771.45400003064,nb
32,2,2,J,3,M,t,1,2101.4770999318,nb
32,2,2,J,2,M,t+-1,1,2153.84670009371,nb
32,2,2,D,3,G,t,1,1387.66249991022,nb
32,2,2,G,5,M,t+-1,1,3572.13979994413,nb
32,2,2,D,4,I,t+-1,1,2573.76940001268,nb
32,2,2,J,4,N,t,1,2695.74090000242,nb
32,2,2,G,3,K,t+-1,1,3468.14550005365,nb
32,2,2,D,2,F,t,1,1626.28580001183,nb
32,2,2,J,5,P,t+-1,1,5762.06690003164,nb
32,2,2,G,4,K,t,1,3453.10140005313,nb
32,2,2,D,5,J,t+-1,1,3410.99150001537,nb
32,2,2,D,4,I,t+-1,1,3379.90199995693,nb
32,2,2,G,4,K,t,1,2653.40470010415,nb
32,2,2,D,5,J,t+-1,0,3948.23670003098,nb
32,2,2,G,2,I,t,1,2247.23209999502,nb
32,2,2,J,4,N,t,1,2422.47910005972,nb
32,2,2,D,3,G,t,1,2390.2399999788,nb
32,2,2,J,3,M,t,1,2366.1689000437,nb
32,2,2,G,3,K,t+-1,1,2264.42709995899,nb
32,2,2,J,2,M,t+-1,1,1741.8703000294,nb
32,2,2,J,5,P,t+-1,1,1457.3539000703,nb
32,2,2,G,5,M,t+-1,1,5958.51779996883,nb
32,2,2,D,2,F,t,1,1225.76340008527,nb
32,2,2,G,5,L,t,1,3185.3469000198,nb
32,2,2,J,3,N,t+-1,1,3041.98669991456,nb
32,2,2,G,2,J,t+-1,1,2041.39690008014,nb
32,2,2,J,5,O,t,1,1528.60659989528,nb
32,2,2,J,2,L,t,1,2259.73469996825,nb
32,2,2,D,2,G,t+-1,1,1337.92069996707,nb
32,2,2,D,4,H,t,1,2308.42080002185,nb
32,2,2,D,3,H,t+-1,1,3000.46300003305,nb
32,2,2,G,3,J,t,1,2208.57779996004,nb
32,2,2,J,4,O,t+-1,1,1505.28649997432,nb
32,2,2,G,4,L,t+-1,1,3404.29630002473,nb
32,2,2,D,5,I,t,1,3037.21249999944,nb
32,2,2,G,4,K,t,0,2548.68990008254,nb
32,2,2,J,5,P,t+-1,1,1142.77459995356,nb
32,2,2,J,4,N,t,1,1953.07009993121,nb
32,2,2,J,3,M,t,1,2835.62769996934,nb
32,2,2,G,3,K,t+-1,1,2515.14160004444,nb
32,2,2,D,2,F,t,1,1031.16660006344,nb
32,2,2,D,4,I,t+-1,0,3101.42189997714,nb
32,2,2,G,2,I,t,1,3266.61619998049,nb
32,2,2,J,2,M,t+-1,1,3520.07720002439,nb
32,2,2,G,5,M,t+-1,1,6332.49699999578,nb
32,2,2,D,5,J,t+-1,1,2831.67450001929,nb
32,2,2,D,3,G,t,0,4592.04250003677,nb
32,2,2,G,2,J,t+-1,1,4553.89879993163,nb
32,2,2,D,4,H,t,0,3243.94600000233,nb
32,2,2,J,5,O,t,1,1307.86770000123,nb
32,2,2,J,4,O,t+-1,1,1126.81839999277,nb
32,2,2,D,5,I,t,1,2186.3346999744,nb
32,2,2,D,2,G,t+-1,1,1379.31799993385,nb
32,2,2,G,5,L,t,1,3804.65999990702,nb
32,2,2,D,3,H,t+-1,1,2356.47540003993,nb
32,2,2,J,3,N,t+-1,0,1719.28069996648,nb
32,2,2,J,2,L,t,1,1970.33509996254,nb
32,2,2,G,3,J,t,1,2715.41219996288,nb
32,2,2,G,4,L,t+-1,1,3871.74490001053,nb
32,2,3,G,3,J,t,1,2279.61379999761,nb
32,2,3,D,2,G,t+-1,1,1981.94149998017,nb
32,2,3,D,4,H,t,1,2166.38270008843,nb
32,2,3,D,5,I,t,1,1679.96390000917,nb
32,2,3,J,4,O,t+-1,1,1061.16519996431,nb
32,2,3,J,5,O,t,1,715.441800071858,nb
32,2,3,J,2,L,t,1,2415.38919997402,nb
32,2,3,G,4,L,t+-1,1,2582.94620004017,nb
32,2,3,D,3,H,t+-1,1,1673.1534000719,nb
32,2,3,G,2,J,t+-1,1,1717.72279997822,nb
32,2,3,J,3,N,t+-1,1,2128.48720001057,nb
32,2,3,G,5,L,t,1,5012.4670000514,nb
32,2,3,J,4,N,t,1,1892.85429997835,nb
32,2,3,J,5,P,t+-1,1,889.764699968509,nb
32,2,3,G,4,K,t,1,2389.98139998876,nb
32,2,3,D,4,I,t+-1,1,2022.58650003932,nb
32,2,3,D,5,J,t+-1,1,4534.75999995135,nb
32,2,3,D,3,G,t,1,1482.1193999378,nb
32,2,3,J,3,M,t,1,1711.52460004669,nb
32,2,3,G,5,M,t+-1,1,3346.96630004328,nb
32,2,3,D,2,F,t,1,1054.59630000405,nb
32,2,3,G,2,I,t,1,1580.24989999831,nb
32,2,3,J,2,M,t+-1,1,3381.46910001524,nb
32,2,3,G,3,K,t+-1,1,2743.02890000399,nb
32,2,3,G,5,L,t,1,2498.22860001586,nb
32,2,3,G,3,J,t,1,2814.98140003532,nb
32,2,3,J,4,O,t+-1,1,1543.30469993874,nb
32,2,3,G,2,J,t+-1,1,1441.70939992182,nb
32,2,3,D,3,H,t+-1,1,1528.71980005875,nb
32,2,3,D,5,I,t,1,1995.52100000437,nb
32,2,3,G,4,L,t+-1,1,1876.10240001231,nb
32,2,3,J,2,L,t,1,1505.33720001113,nb
32,2,3,J,3,N,t+-1,1,1749.61399997119,nb
32,2,3,D,4,H,t,1,2312.34389997553,nb
32,2,3,J,5,O,t,1,1476.46500007249,nb
32,2,3,D,2,G,t+-1,1,1394.10479995422,nb
32,2,3,J,2,M,t+-1,1,1753.71319998521,nb
32,2,3,J,3,M,t,1,1099.99030001927,nb
32,2,3,D,5,J,t+-1,1,1967.96649997123,nb
32,2,3,G,2,I,t,1,1576.97349996306,nb
32,2,3,D,3,G,t,1,1330.39550005924,nb
32,2,3,J,5,P,t+-1,1,1093.41669990681,nb
32,2,3,J,4,N,t,1,1321.97210006416,nb
32,2,3,D,4,I,t+-1,1,2316.929899971,nb
32,2,3,D,2,F,t,1,1088.83340004832,nb
32,2,3,G,4,K,t,1,2589.07550002914,nb
32,2,3,G,5,M,t+-1,0,2150.32040001825,nb
32,2,3,G,3,K,t+-1,1,2344.49260006659,nb
32,2,3,J,5,O,t,1,1162.61870006565,nb
32,2,3,G,4,L,t+-1,1,2621.24859995674,nb
32,2,3,G,5,L,t,1,1316.671699984,nb
32,2,3,G,3,J,t,1,2239.34959992766,nb
32,2,3,J,4,O,t+-1,1,1013.98709998466,nb
32,2,3,D,4,H,t,1,2286.19020001497,nb
32,2,3,D,2,G,t+-1,1,1259.12820000667,nb
32,2,3,J,3,N,t+-1,1,1392.80249993317,nb
32,2,3,G,2,J,t+-1,1,1440.80819992814,nb
32,2,3,D,5,I,t,1,2223.3917999547,nb
32,2,3,D,3,H,t+-1,1,1271.25069999602,nb
32,2,3,J,2,L,t,0,1484.35610008892,nb
32,2,3,D,3,G,t,1,1664.85459997784,nb
32,2,3,J,2,M,t+-1,1,3112.86180000752,nb
32,2,3,G,5,M,t+-1,1,1859.23259996343,nb
32,2,3,D,5,J,t+-1,1,1929.08669996541,nb
32,2,3,J,3,M,t,1,1893.12929997686,nb
32,2,3,D,2,F,t,1,1065.72700000834,nb
32,2,3,J,4,N,t,1,2135.5070999125,nb
32,2,3,G,2,I,t,1,1585.44040005654,nb
32,2,3,G,4,K,t,1,3450.51839994267,nb
32,2,3,D,4,I,t+-1,0,2808.60700004268,nb
32,2,3,G,3,K,t+-1,1,4752.93419999071,nb
32,2,3,J,5,P,t+-1,1,1092.7570000058,nb
33,1,0,C,5,H,t,1,4815.74160000309,b
33,1,0,C,3,F,t,1,3464.80570000131,b
33,1,0,I,3,L,t,1,3999.22739999602,b
33,1,0,I,2,K,t,1,3855.57369998423,b
33,1,0,C,2,F,t+-1,1,3550.63399998471,b
33,1,0,I,4,N,t+-1,1,5448.66860000184,b
33,1,0,F,2,H,t,1,2928.1147000147,b
33,1,0,F,5,L,t+-1,1,6811.29820004571,b
33,1,0,F,4,J,t,1,5341.54870000202,b
33,1,0,I,5,O,t+-1,1,6177.66280000797,b
33,1,0,F,3,J,t+-1,1,4075.70550002856,b
33,1,0,C,4,H,t+-1,1,4314.12130000535,b
33,1,0,C,5,I,t+-1,1,5310.47100003343,b
33,1,0,F,4,K,t+-1,1,5748.30639996799,b
33,1,0,C,3,G,t+-1,1,4119.76119998144,b
33,1,0,C,4,G,t,1,4276.01069997763,b
33,1,0,I,4,M,t,1,7337.78279996477,b
33,1,0,F,2,I,t+-1,1,3678.40860004071,b
33,1,0,I,3,M,t+-1,1,5596.39710001648,b
33,1,0,C,2,E,t,1,2966.58770000795,b
33,1,0,F,3,I,t,1,3855.74760002783,b
33,1,0,I,2,L,t+-1,1,4574.70880000619,b
33,1,0,I,5,N,t,1,5185.44170004316,b
33,1,0,F,5,K,t,1,4859.13659998914,b
33,1,0,C,4,G,t,1,3249.67930000275,b
33,1,0,F,2,I,t+-1,1,4776.01969998796,b
33,1,0,F,3,I,t,1,3378.21900000563,b
33,1,0,F,5,K,t,0,5252.12780002039,b
33,1,0,I,3,M,t+-1,1,5243.50069998764,b
33,1,0,C,2,E,t,1,3491.32520001149,b
33,1,0,I,4,M,t,1,4488.71700000018,b
33,1,0,I,5,N,t,1,2014.3971000216,b
33,1,0,I,2,L,t+-1,1,6398.30000000075,b
33,1,0,C,5,I,t+-1,1,6567.238299991,b
33,1,0,F,4,K,t+-1,1,4875.14590000501,b
33,1,0,C,3,G,t+-1,1,3145.38449997781,b
33,1,0,F,3,J,t+-1,1,10203.4587999806,b
33,1,0,C,5,H,t,1,5022.35889999429,b
33,1,0,I,4,N,t+-1,1,4846.96539997822,b
33,1,0,F,2,H,t,1,4454.351900029,b
33,1,0,F,5,L,t+-1,1,4477.17840003315,b
33,1,0,I,5,O,t+-1,1,5739.98969997047,b
33,1,0,F,4,J,t,1,3959.62590002455,b
33,1,0,I,3,L,t,1,4474.05169997364,b
33,1,0,C,4,H,t+-1,1,4064.36349998694,b
33,1,0,C,3,F,t,1,3495.16669998411,b
33,1,0,C,2,F,t+-1,1,3517.05819997005,b
33,1,0,I,2,K,t,1,4432.80279997271,b
33,1,0,F,5,K,t,1,4800.6272999919,b
33,1,0,C,4,G,t,1,3681.58690002747,b
33,1,0,F,2,I,t+-1,1,3294.8422000045,b
33,1,0,F,3,I,t,1,3619.96659997385,b
33,1,0,C,5,I,t+-1,1,4379.83970000641,b
33,1,0,C,2,E,t,1,2894.22119996743,b
33,1,0,I,4,M,t,1,7523.31830002368,b
33,1,0,C,3,G,t+-1,1,2216.48929995718,b
33,1,0,I,2,L,t+-1,1,4127.88220000221,b
33,1,0,I,3,M,t+-1,1,2844.39500002191,b
33,1,0,I,5,N,t,1,1683.56069998117,b
33,1,0,F,4,K,t+-1,1,5591.2537999684,b
33,1,0,I,2,K,t,1,5625.03620004281,b
33,1,0,F,3,J,t+-1,1,3506.31440000143,b
