"","Subject","session","Ensemble","Addend","Augend","rt","Accuracy","Response","ResponseType","Trial","Block"
"13317",15,6,111,2,"E",986,1,"G","true",59,3
"13318",15,6,111,2,"A",917,1,"D","true+1",60,3
"13319",15,6,111,3,"K",1997,1,"N","true",62,3
"13320",15,6,111,3,"K",914,1,"M","true-1",63,3
"13321",15,6,111,5,"G",1772,1,"L","true",64,3
"13322",15,6,111,3,"C",1244,1,"E","true-1",65,3
"13323",15,6,111,4,"C",1714,1,"G","true",66,3
"13324",15,6,111,5,"I",2500,1,"M","true-1",67,3
"13325",15,6,111,3,"K",1908,1,"N","true",68,3
"13326",15,6,111,3,"E",1271,1,"H","true",69,3
"13327",15,6,111,4,"K",1753,1,"N","true-1",70,3
"13328",15,6,111,3,"C",1964,1,"G","true+1",71,3
"13329",15,6,111,2,"E",1241,1,"F","true-1",72,3
"13330",15,6,111,4,"A",991,1,"E","true",73,3
"13331",15,6,111,4,"A",1705,1,"D","true-1",74,3
"13332",15,6,111,4,"C",1684,1,"H","true+1",75,3
"13333",15,6,111,3,"E",1137,1,"G","true-1",76,3
"13334",15,6,111,4,"G",1625,1,"K","true",77,3
"13335",15,6,111,5,"E",1868,1,"J","true",78,3
"13336",15,6,111,4,"K",934,1,"O","true",79,3
"13337",15,6,111,2,"C",1054,1,"E","true",80,3
"13338",15,6,111,4,"I",2374,1,"N","true+1",81,3
"13339",15,6,111,2,"K",974,1,"L","true-1",82,3
"13340",15,6,111,5,"C",2014,1,"H","true",83,3
"13341",15,6,111,3,"C",1262,1,"F","true",84,3
"13342",15,6,111,2,"G",1161,1,"H","true-1",85,3
"13343",15,6,111,5,"A",2486,1,"G","true+1",86,3
"13344",15,6,111,5,"A",1315,1,"E","true-1",88,3
"13345",15,6,111,2,"A",872,1,"B","true-1",90,3
"13346",15,6,111,4,"G",1691,1,"L","true+1",91,3
"13347",15,6,111,3,"G",1355,1,"J","true",92,3
"13348",15,6,111,3,"A",1774,1,"D","true",93,3
"13349",15,6,111,5,"I",2526,1,"O","true+1",94,3
"13350",15,6,111,4,"K",1147,1,"P","true+1",95,3
"13351",15,6,111,3,"G",1605,1,"K","true+1",96,3
"13352",15,6,111,4,"K",3259,1,"O","true",1,4
"13353",15,6,111,4,"C",1995,1,"G","true",2,4
"13354",15,6,111,3,"K",2085,1,"N","true",4,4
"13355",15,6,111,4,"E",1747,1,"I","true",5,4
"13356",15,6,111,5,"G",1997,1,"K","true-1",6,4
"13357",15,6,111,4,"A",1074,1,"E","true",8,4
"13358",15,6,111,2,"G",1469,1,"H","true-1",9,4
"13359",15,6,111,2,"K",1000,1,"M","true",10,4
"13360",15,6,111,2,"E",1197,1,"F","true-1",11,4
"13361",15,6,111,2,"C",890,1,"E","true",12,4
"13362",15,6,111,4,"A",1490,1,"F","true+1",13,4
"13363",15,6,111,2,"C",1034,1,"E","true",14,4
"13364",15,6,111,3,"E",1197,1,"G","true-1",15,4
"13365",15,6,111,2,"E",978,1,"G","true",16,4
"13366",15,6,111,4,"C",2418,1,"H","true+1",17,4
"13367",15,6,111,5,"C",1698,1,"H","true",18,4
"13368",15,6,111,3,"A",1538,1,"E","true+1",19,4
"13369",15,6,111,4,"G",1585,1,"K","true",20,4
"13370",15,6,111,2,"G",1220,1,"I","true",21,4
"13371",15,6,111,5,"C",2836,1,"H","true",22,4
"13372",15,6,111,5,"G",1866,1,"L","true",23,4
"13373",15,6,111,3,"G",1268,1,"J","true",24,4
"13374",15,6,111,4,"C",2132,1,"F","true-1",26,4
"13375",15,6,111,2,"I",956,1,"L","true+1",27,4
"13376",15,6,111,4,"A",929,1,"E","true",28,4
"13377",15,6,111,4,"I",1345,1,"M","true",29,4
"13378",15,6,111,3,"G",1484,1,"J","true",30,4
"13379",15,6,111,2,"I",993,1,"J","true-1",31,4
"13380",15,6,111,2,"C",1332,1,"F","true+1",32,4
"13381",15,6,111,4,"C",1724,1,"G","true",33,4
"13382",15,6,111,5,"E",1785,1,"I","true-1",34,4
"13383",15,6,111,4,"E",1684,1,"H","true-1",35,4
"13384",15,6,111,2,"G",1745,1,"I","true",36,4
"13385",15,6,111,5,"E",2876,1,"K","true+1",37,4
"13386",15,6,111,5,"I",2785,1,"M","true-1",38,4
"13387",15,6,111,5,"A",771,1,"G","true+1",39,4
"13388",15,6,111,3,"K",1331,1,"M","true-1",40,4
"13389",15,6,111,5,"A",779,1,"F","true",41,4
"13390",15,6,111,3,"C",1451,1,"F","true",42,4
"13391",15,6,111,2,"K",1179,1,"N","true+1",43,4
"13392",15,6,111,2,"G",1318,1,"J","true+1",45,4
"13393",15,6,111,4,"G",1611,1,"K","true",46,4
"13394",15,6,111,4,"E",1939,1,"I","true",47,4
"13395",15,6,111,5,"I",2523,1,"N","true",48,4
"13396",15,6,111,3,"A",1152,1,"D","true",49,4
"13397",15,6,111,3,"C",1579,1,"G","true+1",50,4
"13398",15,6,111,3,"A",1139,1,"D","true",51,4
"13399",15,6,111,2,"E",907,1,"G","true",52,4
"13400",15,6,111,3,"I",1221,1,"L","true",53,4
"13401",15,6,111,2,"A",765,1,"C","true",54,4
"13402",15,6,111,3,"K",2427,1,"N","true",55,4
"13403",15,6,111,5,"E",1725,1,"J","true",56,4
"13404",15,6,111,5,"E",2539,1,"J","true",57,4
"13405",15,6,111,3,"G",1682,1,"K","true+1",58,4
"13406",15,6,111,2,"K",1024,1,"L","true-1",59,4
"13407",15,6,111,3,"K",1210,1,"O","true+1",60,4
"13408",15,6,111,3,"A",1034,1,"C","true-1",61,4
"13409",15,6,111,4,"K",893,1,"O","true",62,4
"13410",15,6,111,4,"I",1709,1,"N","true+1",63,4
"13411",15,6,111,3,"I",2160,1,"K","true-1",64,4
"13412",15,6,111,3,"I",1261,1,"L","true",65,4
"13413",15,6,111,4,"E",1701,1,"J","true+1",66,4
"13414",15,6,111,2,"E",997,1,"H","true+1",67,4
"13415",15,6,111,4,"G",1834,1,"J","true-1",68,4
"13416",15,6,111,3,"E",3124,1,"H","true",69,4
"13417",15,6,111,2,"A",1137,1,"D","true+1",70,4
"13418",15,6,111,4,"G",2433,1,"L","true+1",71,4
"13419",15,6,111,2,"I",1115,1,"K","true",72,4
"13420",15,6,111,2,"A",769,1,"B","true-1",73,4
"13421",15,6,111,5,"C",3921,1,"I","true+1",74,4
"13422",15,6,111,4,"K",2718,1,"N","true-1",76,4
"13423",15,6,111,4,"K",1011,1,"P","true+1",77,4
"13424",15,6,111,5,"G",1979,1,"L","true",78,4
"13425",15,6,111,4,"I",1995,1,"M","true",79,4
"13426",15,6,111,2,"C",2792,1,"D","true-1",80,4
"13427",15,6,111,3,"G",1611,1,"I","true-1",81,4
"13428",15,6,111,5,"I",2595,1,"O","true+1",82,4
"13429",15,6,111,2,"I",1008,1,"K","true",83,4
"13430",15,6,111,3,"E",1120,1,"I","true+1",84,4
"13431",15,6,111,4,"A",1533,1,"D","true-1",85,4
"13432",15,6,111,2,"A",1085,1,"C","true",86,4
"13433",15,6,111,3,"C",1595,1,"F","true",87,4
"13434",15,6,111,3,"C",1136,1,"E","true-1",88,4
"13435",15,6,111,5,"G",3944,1,"M","true+1",89,4
"13436",15,6,111,5,"A",890,1,"E","true-1",90,4
"13437",15,6,111,2,"K",874,1,"M","true",91,4
"13438",15,6,111,5,"C",2085,1,"G","true-1",92,4
"13439",15,6,111,4,"I",1562,1,"L","true-1",93,4
"13440",15,6,111,5,"A",928,1,"F","true",94,4
"13441",15,6,111,5,"I",2045,1,"N","true",95,4
"13442",15,6,111,3,"E",1498,1,"H","true",96,4
"13443",15,7,111,4,"K",1399,1,"N","true-1",1,2
"13444",15,7,111,4,"G",2892,1,"J","true-1",2,2
"13445",15,7,111,2,"E",952,1,"H","true+1",3,2
"13446",15,7,111,3,"E",1953,1,"H","true",4,2
"13447",15,7,111,5,"A",913,1,"F","true",5,2
"13448",15,7,111,5,"C",2075,1,"G","true-1",6,2
"13449",15,7,111,3,"G",3495,1,"K","true+1",7,2
"13450",15,7,111,4,"A",2617,1,"D","true-1",8,2
"13451",15,7,111,4,"C",3935,1,"G","true",9,2
"13452",15,7,111,3,"A",2593,1,"D","true",10,2
"13453",15,7,111,4,"E",1432,1,"I","true",11,2
"13454",15,7,111,2,"A",877,1,"C","true",12,2
"13455",15,7,111,4,"I",3785,1,"N","true+1",13,2
"13456",15,7,111,5,"G",2576,1,"L","true",14,2
"13457",15,7,111,5,"C",2232,1,"H","true",15,2
"13458",15,7,111,3,"K",1789,1,"N","true",16,2
"13459",15,7,111,4,"A",2804,1,"F","true+1",17,2
"13460",15,7,111,5,"C",2211,1,"I","true+1",18,2
"13461",15,7,111,5,"A",2057,1,"F","true",19,2
"13462",15,7,111,2,"G",1973,1,"I","true",20,2
"13463",15,7,111,5,"I",3077,1,"O","true+1",21,2
"13464",15,7,111,4,"K",1993,1,"O","true",22,2
"13465",15,7,111,2,"E",1816,1,"F","true-1",23,2
"13466",15,7,111,3,"E",2606,1,"H","true",24,2
"13467",15,7,111,5,"A",1080,1,"G","true+1",26,2
"13468",15,7,111,2,"C",1307,1,"F","true+1",27,2
"13469",15,7,111,2,"C",1381,1,"E","true",28,2
"13470",15,7,111,2,"I",940,1,"L","true+1",29,2
"13471",15,7,111,3,"E",1966,1,"G","true-1",31,2
"13472",15,7,111,5,"I",4254,1,"M","true-1",32,2
"13473",15,7,111,3,"E",1314,1,"I","true+1",33,2
"13474",15,7,111,4,"C",3548,1,"F","true-1",34,2
"13475",15,7,111,5,"G",2445,1,"M","true+1",35,2
"13476",15,7,111,4,"G",2457,1,"K","true",36,2
"13477",15,7,111,4,"I",2182,1,"L","true-1",37,2
"13478",15,7,111,2,"E",1117,1,"G","true",38,2
"13479",15,7,111,2,"A",1023,1,"C","true",39,2
"13480",15,7,111,3,"I",3109,1,"L","true",40,2
"13481",15,7,111,3,"A",4919,1,"D","true",41,2
"13482",15,7,111,5,"A",1761,1,"E","true-1",42,2
"13483",15,7,111,3,"C",1561,1,"F","true",43,2
"13484",15,7,111,5,"I",3001,1,"N","true",44,2
"13485",15,7,111,3,"A",1087,1,"C","true-1",45,2
"13486",15,7,111,5,"E",2530,1,"I","true-1",46,2
"13487",15,7,111,3,"K",2140,1,"N","true",47,2
"13488",15,7,111,3,"C",2645,1,"G","true+1",48,2
"13489",15,7,111,4,"I",2985,1,"M","true",49,2
"13490",15,7,111,4,"I",2177,1,"M","true",50,2
"13491",15,7,111,4,"E",2409,1,"J","true+1",51,2
"13492",15,7,111,4,"A",2471,1,"E","true",52,2
"13493",15,7,111,2,"G",3379,1,"H","true-1",53,2
"13494",15,7,111,2,"A",1226,1,"B","true-1",54,2
"13495",15,7,111,2,"G",1704,1,"I","true",55,2
"13496",15,7,111,5,"C",4963,1,"H","true",56,2
"13497",15,7,111,5,"G",2315,1,"L","true",57,2
"13498",15,7,111,2,"K",1565,1,"L","true-1",58,2
"13499",15,7,111,2,"C",1124,1,"E","true",60,2
"13500",15,7,111,3,"K",4854,1,"O","true+1",61,2
"13501",15,7,111,3,"A",2211,1,"E","true+1",62,2
"13502",15,7,111,3,"I",1336,1,"K","true-1",63,2
"13503",15,7,111,2,"K",1004,1,"M","true",65,2
"13504",15,7,111,4,"G",2201,1,"L","true+1",67,2
"13505",15,7,111,4,"C",3743,1,"G","true",68,2
"13506",15,7,111,2,"E",2933,1,"G","true",70,2
"13507",15,7,111,3,"C",1422,1,"E","true-1",71,2
"13508",15,7,111,3,"G",1476,1,"J","true",72,2
"13509",15,7,111,3,"I",1720,1,"M","true+1",73,2
"13510",15,7,111,3,"G",1586,1,"J","true",74,2
"13511",15,7,111,3,"C",2753,1,"F","true",75,2
"13512",15,7,111,2,"I",1041,1,"K","true",76,2
"13513",15,7,111,4,"A",854,1,"E","true",77,2
"13514",15,7,111,2,"I",1539,1,"K","true",78,2
"13515",15,7,111,2,"K",1236,1,"N","true+1",79,2
"13516",15,7,111,4,"K",2721,1,"O","true",80,2
"13517",15,7,111,5,"E",1267,1,"J","true",81,2
"13518",15,7,111,4,"E",2127,1,"I","true",82,2
"13519",15,7,111,3,"G",1784,1,"I","true-1",83,2
"13520",15,7,111,5,"G",2416,1,"K","true-1",84,2
"13521",15,7,111,4,"K",1085,1,"P","true+1",85,2
"13522",15,7,111,2,"A",1136,1,"D","true+1",86,2
"13523",15,7,111,2,"K",1586,1,"M","true",87,2
"13524",15,7,111,4,"C",1697,1,"H","true+1",88,2
"13525",15,7,111,4,"G",1467,1,"K","true",89,2
"13526",15,7,111,2,"G",1215,1,"J","true+1",90,2
"13527",15,7,111,4,"E",3021,1,"H","true-1",91,2
"13528",15,7,111,5,"I",2595,1,"N","true",92,2
"13529",15,7,111,3,"I",1353,1,"L","true",93,2
"13530",15,7,111,5,"E",2513,1,"K","true+1",94,2
"13531",15,7,111,3,"K",1163,1,"M","true-1",95,2
"13532",15,7,111,3,"K",1355,1,"N","true",1,3
"13533",15,7,111,2,"A",867,1,"B","true-1",2,3
"13534",15,7,111,4,"A",2287,1,"D","true-1",3,3
"13535",15,7,111,3,"G",1570,1,"J","true",4,3
"13536",15,7,111,2,"G",1170,1,"I","true",5,3
"13537",15,7,111,2,"K",1106,1,"M","true",6,3
"13538",15,7,111,4,"A",2500,1,"E","true",7,3
"13539",15,7,111,2,"G",1167,1,"I","true",8,3
"13540",15,7,111,5,"E",2142,1,"J","true",9,3
"13541",15,7,111,3,"I",10840,1,"M","true+1",10,3
"13542",15,7,111,3,"I",6214,1,"L","true",11,3
"13543",15,7,111,5,"G",2812,1,"L","true",12,3
"13544",15,7,111,4,"I",4570,1,"M","true",13,3
"13545",15,7,111,5,"I",5297,1,"O","true+1",16,3
"13546",15,7,111,5,"G",2924,1,"L","true",17,3
"13547",15,7,111,3,"C",1909,1,"F","true",18,3
"13548",15,7,111,2,"I",1000,1,"K","true",19,3
"13549",15,7,111,4,"G",1678,1,"L","true+1",20,3
"13550",15,7,111,4,"E",1660,1,"I","true",22,3
"13551",15,7,111,3,"A",1603,1,"C","true-1",24,3
"13552",15,7,111,3,"A",993,1,"D","true",25,3
"13553",15,7,111,3,"C",2792,1,"E","true-1",26,3
"13554",15,7,111,4,"I",2743,1,"L","true-1",27,3
"13555",15,7,111,2,"C",1432,1,"E","true",28,3
"13556",15,7,111,4,"C",1869,1,"H","true+1",29,3
"13557",15,7,111,4,"A",2465,1,"E","true",30,3
"13558",15,7,111,3,"I",1293,1,"L","true",31,3
"13559",15,7,111,4,"E",1336,1,"I","true",32,3
"13560",15,7,111,2,"I",929,1,"K","true",33,3
"13561",15,7,111,2,"A",1034,1,"C","true",34,3
"13562",15,7,111,5,"G",1807,1,"M","true+1",35,3
"13563",15,7,111,2,"G",1141,1,"J","true+1",36,3
"13564",15,7,111,2,"E",1014,1,"H","true+1",37,3
"13565",15,7,111,4,"G",1548,1,"K","true",38,3
"13566",15,7,111,3,"K",2029,1,"O","true+1",39,3
"13567",15,7,111,2,"G",1354,1,"H","true-1",40,3
"13568",15,7,111,2,"C",1874,1,"F","true+1",41,3
"13569",15,7,111,4,"K",4022,1,"O","true",42,3
"13570",15,7,111,2,"C",1604,1,"D","true-1",43,3
"13571",15,7,111,4,"K",2082,1,"N","true-1",44,3
"13572",15,7,111,3,"E",1374,1,"H","true",45,3
"13573",15,7,111,4,"K",1365,1,"P","true+1",46,3
"13574",15,7,111,4,"C",1885,1,"G","true",47,3
"13575",15,7,111,5,"E",6544,1,"K","true+1",48,3
"13576",15,7,111,4,"E",1977,1,"H","true-1",49,3
"13577",15,7,111,4,"I",2104,1,"N","true+1",50,3
"13578",15,7,111,5,"G",2083,1,"K","true-1",51,3
"13579",15,7,111,5,"A",2302,1,"G","true+1",52,3
"13580",15,7,111,4,"C",1841,1,"F","true-1",53,3
"13581",15,7,111,5,"E",2118,1,"I","true-1",54,3
"13582",15,7,111,5,"C",2592,1,"H","true",55,3
"13583",15,7,111,3,"E",2935,1,"H","true",56,3
"13584",15,7,111,4,"C",1472,1,"G","true",57,3
"13585",15,7,111,5,"I",4676,1,"M","true-1",58,3
"13586",15,7,111,3,"G",1437,1,"I","true-1",60,3
"13587",15,7,111,3,"C",2290,1,"F","true",61,3
"13588",15,7,111,2,"A",1061,1,"C","true",62,3
"13589",15,7,111,2,"K",1161,1,"L","true-1",63,3
"13590",15,7,111,4,"G",1544,1,"K","true",64,3
"13591",15,7,111,5,"C",3761,1,"I","true+1",66,3
"13592",15,7,111,3,"G",1831,1,"K","true+1",68,3
"13593",15,7,111,2,"C",1148,1,"E","true",69,3
"13594",15,7,111,2,"E",1468,1,"F","true-1",70,3
"13595",15,7,111,5,"A",848,1,"F","true",71,3
"13596",15,7,111,2,"I",1645,1,"L","true+1",72,3
"13597",15,7,111,5,"E",2361,1,"J","true",73,3
"13598",15,7,111,4,"I",1577,1,"M","true",74,3
"13599",15,7,111,2,"I",1032,1,"J","true-1",75,3
"13600",15,7,111,3,"G",1565,1,"J","true",76,3
"13601",15,7,111,5,"C",1997,1,"G","true-1",77,3
"13602",15,7,111,3,"E",1304,1,"G","true-1",79,3
"13603",15,7,111,4,"K",1106,1,"O","true",80,3
"13604",15,7,111,2,"K",1588,1,"N","true+1",81,3
"13605",15,7,111,3,"A",1363,1,"E","true+1",82,3
"13606",15,7,111,5,"A",795,1,"F","true",83,3
"13607",15,7,111,3,"E",1435,1,"I","true+1",84,3
"13608",15,7,111,2,"A",1167,1,"D","true+1",85,3
"13609",15,7,111,5,"C",3390,1,"H","true",86,3
"13610",15,7,111,5,"I",2598,1,"N","true",87,3
"13611",15,7,111,3,"K",3213,1,"N","true",88,3
"13612",15,7,111,3,"C",1642,1,"G","true+1",89,3
"13613",15,7,111,3,"I",1768,1,"K","true-1",90,3
"13614",15,7,111,3,"K",1216,1,"M","true-1",91,3
"13615",15,7,111,4,"G",1950,1,"J","true-1",92,3
"13616",15,7,111,2,"E",1086,1,"G","true",93,3
"13617",15,7,111,4,"A",2481,1,"F","true+1",94,3
"13618",15,7,111,5,"I",2285,1,"N","true",95,3
"13619",15,7,111,5,"A",1424,1,"E","true-1",96,3
"13620",15,7,111,2,"E",1122,1,"H","true+1",1,4
"13621",15,7,111,4,"G",1780,1,"L","true+1",3,4
"13622",15,7,111,3,"E",1324,1,"H","true",4,4
"13623",15,7,111,3,"E",1477,1,"H","true",5,4
"13624",15,7,111,5,"E",1336,1,"J","true",6,4
"13625",15,7,111,3,"C",1521,1,"F","true",7,4
"13626",15,7,111,2,"A",771,1,"C","true",8,4
"13627",15,7,111,3,"A",1587,1,"D","true",9,4
"13628",15,7,111,3,"C",1736,1,"E","true-1",11,4
"13629",15,7,111,5,"C",3297,1,"G","true-1",12,4
"13630",15,7,111,3,"K",1532,1,"N","true",13,4
"13631",15,7,111,3,"E",1405,1,"I","true+1",14,4
"13632",15,7,111,4,"E",1428,1,"I","true",15,4
"13633",15,7,111,4,"A",1129,1,"E","true",16,4
"13634",15,7,111,5,"I",3626,1,"O","true+1",17,4
"13635",15,7,111,3,"I",1848,1,"L","true",18,4
"13636",15,7,111,4,"E",1484,1,"I","true",19,4
"13637",15,7,111,2,"I",1055,1,"L","true+1",20,4
"13638",15,7,111,3,"A",2084,1,"C","true-1",21,4
"13639",15,7,111,2,"I",895,1,"K","true",22,4
"13640",15,7,111,4,"A",2057,1,"D","true-1",23,4
"13641",15,7,111,3,"E",1142,1,"G","true-1",24,4
"13642",15,7,111,2,"C",1431,1,"E","true",25,4
"13643",15,7,111,4,"G",1793,1,"K","true",27,4
"13644",15,7,111,4,"K",2360,1,"O","true",28,4
"13645",15,7,111,2,"G",1161,1,"J","true+1",29,4
"13646",15,7,111,3,"G",2616,1,"J","true",30,4
"13647",15,7,111,2,"I",2030,1,"K","true",31,4
"13648",15,7,111,3,"C",1643,1,"F","true",32,4
"13649",15,7,111,4,"C",1369,1,"G","true",33,4
"13650",15,7,111,3,"I",1344,1,"K","true-1",34,4
"13651",15,7,111,4,"C",1945,1,"F","true-1",35,4
"13652",15,7,111,3,"I",1689,1,"M","true+1",36,4
"13653",15,7,111,5,"G",2708,1,"M","true+1",37,4
"13654",15,7,111,3,"K",3031,1,"N","true",38,4
"13655",15,7,111,5,"A",3036,1,"F","true",39,4
"13656",15,7,111,5,"I",4993,1,"M","true-1",40,4
"13657",15,7,111,2,"A",984,1,"D","true+1",41,4
"13658",15,7,111,4,"I",1631,1,"N","true+1",42,4
"13659",15,7,111,2,"K",1244,1,"L","true-1",43,4
"13660",15,7,111,2,"E",3049,1,"G","true",44,4
"13661",15,7,111,2,"E",1549,1,"G","true",45,4
"13662",15,7,111,5,"A",862,1,"G","true+1",46,4
"13663",15,7,111,4,"I",1834,1,"M","true",47,4
"13664",15,7,111,5,"G",3135,1,"K","true-1",48,4
"13665",15,7,111,4,"I",1648,1,"M","true",49,4
"13666",15,7,111,5,"G",2796,1,"L","true",50,4
"13667",15,7,111,4,"C",1723,1,"G","true",51,4
"13668",15,7,111,4,"E",1669,1,"H","true-1",52,4
"13669",15,7,111,2,"C",1010,1,"E","true",54,4
"13670",15,7,111,4,"G",1529,1,"K","true",55,4
"13671",15,7,111,5,"E",2314,1,"I","true-1",56,4
"13672",15,7,111,2,"A",1004,1,"C","true",57,4
"13673",15,7,111,4,"A",834,1,"F","true+1",58,4
"13674",15,7,111,2,"E",895,1,"F","true-1",59,4
"13675",15,7,111,4,"G",1385,1,"J","true-1",60,4
"13676",15,7,111,3,"K",1888,1,"O","true+1",61,4
"13677",15,7,111,2,"K",1060,1,"M","true",62,4
"13678",15,7,111,2,"G",1032,1,"I","true",63,4
"13679",15,7,111,2,"C",1053,1,"F","true+1",64,4
"13680",15,7,111,4,"K",993,1,"O","true",65,4
"13681",15,7,111,5,"E",1752,1,"K","true+1",66,4
"13682",15,7,111,2,"C",913,1,"D","true-1",67,4
"13683",15,7,111,4,"C",1947,1,"H","true+1",68,4
"13684",15,7,111,5,"A",763,1,"F","true",69,4
"13685",15,7,111,4,"A",955,1,"E","true",70,4
"13686",15,7,111,2,"K",1123,1,"N","true+1",71,4
"13687",15,7,111,5,"I",3845,1,"N","true",72,4
"13688",15,7,111,2,"K",938,1,"M","true",73,4
"13689",15,7,111,5,"A",803,1,"E","true-1",74,4
"13690",15,7,111,5,"E",1873,1,"J","true",75,4
"13691",15,7,111,4,"K",1333,1,"P","true+1",76,4
"13692",15,7,111,2,"A",1086,1,"B","true-1",77,4
"13693",15,7,111,2,"G",1473,1,"I","true",78,4
"13694",15,7,111,5,"C",2661,1,"H","true",79,4
"13695",15,7,111,4,"I",1865,1,"L","true-1",80,4
"13696",15,7,111,3,"G",1532,1,"K","true+1",81,4
"13697",15,7,111,2,"G",1117,1,"H","true-1",82,4
"13698",15,7,111,3,"A",895,1,"D","true",83,4
"13699",15,7,111,3,"C",1530,1,"G","true+1",84,4
"13700",15,7,111,5,"C",2795,1,"I","true+1",85,4
"13701",15,7,111,5,"G",1801,1,"L","true",86,4
"13702",15,7,111,3,"I",1280,1,"L","true",87,4
"13703",15,7,111,3,"G",1835,1,"I","true-1",88,4
"13704",15,7,111,5,"C",1744,1,"H","true",89,4
"13705",15,7,111,4,"K",2760,1,"N","true-1",90,4
"13706",15,7,111,3,"G",1256,1,"J","true",91,4
"13707",15,7,111,3,"A",1205,1,"E","true+1",92,4
"13708",15,7,111,4,"E",1619,1,"J","true+1",93,4
"13709",15,7,111,3,"K",993,1,"M","true-1",94,4
"13710",15,7,111,5,"I",2712,1,"N","true",95,4
"13711",15,7,111,2,"I",922,1,"J","true-1",96,4
"13712",15,8,111,4,"A",1245,1,"F","true+1",1,2
"13713",15,8,111,3,"I",1554,1,"L","true",2,2
"13714",15,8,111,4,"G",1391,1,"J","true-1",4,2
"13715",15,8,111,4,"G",1572,1,"K","true",5,2
"13716",15,8,111,4,"A",1018,1,"E","true",6,2
"13717",15,8,111,5,"G",4024,1,"M","true+1",7,2
"13718",15,8,111,5,"A",2838,1,"G","true+1",8,2
"13719",15,8,111,3,"C",1195,1,"E","true-1",9,2
"13720",15,8,111,4,"K",1481,1,"N","true-1",10,2
"13721",15,8,111,2,"A",1059,1,"B","true-1",11,2
"13722",15,8,111,4,"K",1102,1,"O","true",13,2
"13723",15,8,111,4,"K",928,1,"O","true",14,2
"13724",15,8,111,2,"C",1323,1,"E","true",15,2
"13725",15,8,111,5,"C",3244,1,"H","true",16,2
"13726",15,8,111,3,"C",1118,1,"G","true+1",17,2
"13727",15,8,111,5,"C",1743,1,"H","true",18,2
"13728",15,8,111,3,"G",1629,1,"K","true+1",19,2
"13729",15,8,111,2,"G",1872,1,"J","true+1",20,2
"13730",15,8,111,3,"K",2944,1,"M","true-1",21,2
"13731",15,8,111,2,"A",895,1,"C","true",22,2
"13732",15,8,111,2,"I",1155,1,"L","true+1",23,2
"13733",15,8,111,3,"K",1803,1,"O","true+1",24,2
"13734",15,8,111,2,"A",782,1,"C","true",25,2
"13735",15,8,111,5,"E",1359,1,"I","true-1",26,2
"13736",15,8,111,3,"I",1614,1,"L","true",27,2
"13737",15,8,111,3,"A",2050,1,"E","true+1",28,2
"13738",15,8,111,2,"G",986,1,"I","true",29,2
"13739",15,8,111,4,"K",1161,1,"P","true+1",30,2
"13740",15,8,111,5,"G",1585,1,"L","true",31,2
"13741",15,8,111,3,"I",1182,1,"K","true-1",32,2
"13742",15,8,111,5,"E",1613,1,"J","true",33,2
"13743",15,8,111,4,"C",1513,1,"G","true",34,2
"13744",15,8,111,4,"E",1393,1,"I","true",35,2
"13745",15,8,111,2,"C",839,1,"E","true",36,2
"13746",15,8,111,2,"K",925,1,"M","true",37,2
"13747",15,8,111,4,"I",1688,1,"L","true-1",38,2
"13748",15,8,111,5,"A",824,1,"E","true-1",39,2
"13749",15,8,111,5,"E",1559,1,"J","true",40,2
"13750",15,8,111,3,"E",1109,1,"G","true-1",41,2
"13751",15,8,111,5,"I",2047,1,"N","true",42,2
"13752",15,8,111,2,"K",919,1,"L","true-1",43,2
"13753",15,8,111,2,"C",1178,1,"F","true+1",44,2
"13754",15,8,111,2,"K",874,1,"M","true",45,2
"13755",15,8,111,4,"E",1134,1,"I","true",46,2
"13756",15,8,111,4,"C",1567,1,"G","true",47,2
"13757",15,8,111,3,"K",1109,1,"N","true",48,2
"13758",15,8,111,2,"E",1536,1,"F","true-1",49,2
"13759",15,8,111,4,"A",1131,1,"D","true-1",51,2
"13760",15,8,111,3,"C",1380,1,"F","true",52,2
"13761",15,8,111,2,"G",1002,1,"I","true",53,2
"13762",15,8,111,2,"A",1217,1,"D","true+1",54,2
"13763",15,8,111,4,"A",1374,1,"E","true",55,2
"13764",15,8,111,5,"A",1013,1,"F","true",56,2
"13765",15,8,111,3,"I",1571,1,"M","true+1",57,2
"13766",15,8,111,2,"E",1376,1,"G","true",58,2
"13767",15,8,111,3,"E",1206,1,"I","true+1",59,2
"13768",15,8,111,4,"I",1268,1,"M","true",60,2
"13769",15,8,111,3,"A",2103,1,"C","true-1",61,2
"13770",15,8,111,5,"C",2333,1,"I","true+1",62,2
"13771",15,8,111,2,"K",1088,1,"N","true+1",63,2
"13772",15,8,111,3,"A",3363,1,"D","true",64,2
"13773",15,8,111,5,"I",3512,1,"M","true-1",65,2
"13774",15,8,111,3,"G",1318,1,"J","true",66,2
"13775",15,8,111,4,"I",1694,1,"M","true",67,2
"13776",15,8,111,3,"E",1534,1,"H","true",68,2
"13777",15,8,111,2,"C",1030,1,"D","true-1",69,2
"13778",15,8,111,2,"E",1132,1,"H","true+1",70,2
"13779",15,8,111,4,"E",1611,1,"J","true+1",72,2
"13780",15,8,111,2,"E",959,1,"G","true",73,2
"13781",15,8,111,4,"I",1808,1,"N","true+1",74,2
"13782",15,8,111,3,"E",1195,1,"H","true",75,2
